set;id;link
10E;130500;https://cards.scryfall.io/large/front/6/1/61751365-3acf-4eb8-b1f9-358ebccccf94.jpg
10E;129810;https://cards.scryfall.io/large/front/7/d/7d1d58ea-39f2-4bdb-a960-b610c39e35e3.jpg
10E;130504;https://cards.scryfall.io/large/front/8/5/85a78413-17e3-4652-91b4-708aa66a50ca.jpg
10E;130985;https://cards.scryfall.io/large/front/b/b/bba2cd91-84a7-4d05-9a0c-55440491be1e.jpg
10E;129490;https://cards.scryfall.io/large/front/b/7/b7f264f6-832c-42fe-8642-00ee0f009c08.jpg
10E;129491;https://cards.scryfall.io/large/front/d/1/d1b39f2d-96f2-4cac-9f6d-a061dbef749b.jpg
10E;130507;https://cards.scryfall.io/large/front/3/7/37eb6ca3-0d7f-45ba-99d2-283d517f1463.jpg
10E;129494;https://cards.scryfall.io/large/front/f/4/f4095675-1e3f-4d3c-b565-5c434d2e5cc0.jpg
10E;130506;https://cards.scryfall.io/large/front/9/4/94bea6a3-a8eb-42c5-9224-89cdac7e8523.jpg
10E;136290;https://cards.scryfall.io/large/front/b/c/bc4673ac-4305-4fb2-9ba2-1c72f04574c3.jpg
10E;129808;https://cards.scryfall.io/large/front/b/9/b969f680-b176-4bfa-a160-714de8e03c25.jpg
10E;129809;https://cards.scryfall.io/large/front/0/4/04dfc32a-479b-4517-b7d5-808774516bb6.jpg
10E;136291;https://cards.scryfall.io/large/front/1/5/1529ebe9-c809-4c84-9096-1fa05388b660.jpg
10E;129801;https://cards.scryfall.io/large/front/0/c/0c0e7131-db26-448d-afda-f48337a026f0.jpg
10E;129803;https://cards.scryfall.io/large/front/6/0/60096938-d520-424a-afe4-0c5ee8b90aa1.jpg
10E;129804;https://cards.scryfall.io/large/front/c/6/c6bc3025-704f-476b-bcb3-74b905755dc9.jpg
10E;132131;https://cards.scryfall.io/large/front/1/4/1475f999-5a85-4177-aa30-15c51cf69812.jpg
10E;135249;https://cards.scryfall.io/large/front/c/a/ca570876-23b2-4915-a5b9-20f1fa976fab.jpg
10E;129880;https://cards.scryfall.io/large/front/3/8/384ff8ca-068d-4115-9139-df00b63e2912.jpg
10E;136218;https://cards.scryfall.io/large/front/e/b/ebe16e3c-9cf5-4b5a-8ec9-8a2d60f3fcc9.jpg
10E;136217;https://cards.scryfall.io/large/front/9/1/917a5c02-89b1-4d06-8d65-8db8c9c485a9.jpg
10E;129881;https://cards.scryfall.io/large/front/6/8/6858542c-b8f9-449b-b7da-65c96a67636a.jpg
10E;129882;https://cards.scryfall.io/large/front/1/8/1850d1d5-f506-4e50-9d51-408f987bbbbd.jpg
10E;129640;https://cards.scryfall.io/large/front/1/3/13604ba3-b238-4a63-80f7-9dc2d5d04ded.jpg
10E;129761;https://cards.scryfall.io/large/front/1/5/158b0bb5-04c0-41aa-ac39-43bb0f274fd7.jpg
10E;129883;https://cards.scryfall.io/large/front/d/5/d59ae2f8-1e19-495a-86a9-8391e1e14ac5.jpg
10E;129521;https://cards.scryfall.io/large/front/4/4/4414ad73-146e-47a6-926a-ec148194bb50.jpg
10E;129642;https://cards.scryfall.io/large/front/7/3/73957035-c02f-4de6-9258-ef339565bd1d.jpg
10E;129884;https://cards.scryfall.io/large/front/1/4/14363cc7-ef76-41ad-9307-8ab3ed469a23.jpg
10E;129522;https://cards.scryfall.io/large/front/f/3/f3558503-5124-44cb-8343-6dec0130f8f7.jpg
10E;135246;https://cards.scryfall.io/large/front/5/3/53ebb96f-185b-4aa5-ad4b-9c02ce44d387.jpg
10E;129885;https://cards.scryfall.io/large/front/3/7/371d83e8-f514-433c-bc6a-e0eeef3fab2a.jpg
10E;129643;https://cards.scryfall.io/large/front/6/a/6a00d0ea-f08c-446a-8537-80a1df6702ad.jpg
10E;129764;https://cards.scryfall.io/large/front/9/6/96395d53-5eaa-4d17-a473-f685ad925eaf.jpg
10E;129523;https://cards.scryfall.io/large/front/e/d/edba12b8-1418-4122-8e8a-ebbdb654e801.jpg
10E;129644;https://cards.scryfall.io/large/front/6/9/692a5bfa-9a50-4610-acd7-19fc0a53f798.jpg
10E;129524;https://cards.scryfall.io/large/front/6/1/6197c672-dfa1-4d1e-97ea-af916864d23c.jpg
10E;129645;https://cards.scryfall.io/large/front/e/7/e77cb309-1fb2-451e-a96d-b02b8c99932c.jpg
10E;135248;https://cards.scryfall.io/large/front/e/b/eb3f7e4f-57d1-4b8b-85d7-ef62ceccce93.jpg
10E;129887;https://cards.scryfall.io/large/front/0/7/07d65aee-242e-4255-b2a7-5a3a3b464b48.jpg
10E;129514;https://cards.scryfall.io/large/front/0/c/0c3d9c1d-a984-4971-810c-e493d0a55e5c.jpg
10E;135252;https://cards.scryfall.io/large/front/0/9/09179261-aa02-4144-9028-3b8d6420a860.jpg
10E;129756;https://cards.scryfall.io/large/front/f/6/f6497c73-4bbb-4923-8151-8234c98ca6d4.jpg
10E;129757;https://cards.scryfall.io/large/front/f/6/f6497c73-4bbb-4923-8151-8234c98ca6d4.jpg
10E;135253;https://cards.scryfall.io/large/front/4/1/4141e02a-d42c-4272-833d-98e2614ab371.jpg
10E;135254;https://cards.scryfall.io/large/front/9/c/9ca0425d-f41c-4ba5-ac06-9ce5bab2a4b9.jpg
10E;135255;https://cards.scryfall.io/large/front/7/3/73ab3037-7e62-46a7-800e-8bfa7d33f237.jpg
10E;129638;https://cards.scryfall.io/large/front/8/3/83bf030b-4e20-49b0-837f-935f96b5d1fe.jpg
10E;135250;https://cards.scryfall.io/large/front/3/b/3bf7e928-511c-4a31-b1fb-8c28bd41182a.jpg
10E;135251;https://cards.scryfall.io/large/front/7/2/727c757a-2ae5-45fd-9832-646a355a5710.jpg
10E;130364;https://cards.scryfall.io/large/front/c/0/c0df0a08-7f62-4b8a-a37d-c778c07076c6.jpg
10E;129750;https://cards.scryfall.io/large/front/a/6/a6560bb7-28d4-4b5c-bdfa-986a5c114349.jpg
10E;130483;https://cards.scryfall.io/large/front/4/6/46184f97-d5c9-4a98-9fd9-e19057ce9b7e.jpg
10E;129630;https://cards.scryfall.io/large/front/f/5/f5f3f215-389b-4d86-8393-65e5af4ab981.jpg
10E;130362;https://cards.scryfall.io/large/front/5/e/5e54b10e-5307-4138-8f80-28406170f2c6.jpg
10E;129751;https://cards.scryfall.io/large/front/c/a/ca7f2426-5a56-4dca-a059-65aa7266ac83.jpg
10E;135256;https://cards.scryfall.io/large/front/3/d/3d460b79-f1a5-41c4-a5b3-61f703fd97df.jpg
10E;129631;https://cards.scryfall.io/large/front/0/a/0a03ba5a-ac27-4fce-9eaf-b029ab26f9e1.jpg
10E;130367;https://cards.scryfall.io/large/front/0/0/009b1aff-a8c7-4032-ab29-a77c94c5af59.jpg
10E;129511;https://cards.scryfall.io/large/front/b/3/b343c2ba-e646-4614-aace-9f8772974069.jpg
10E;130489;https://cards.scryfall.io/large/front/d/e/dead95f5-2e72-4591-be1e-bce6726e1c5e.jpg
10E;129753;https://cards.scryfall.io/large/front/b/4/b4886566-af41-4d14-8ae1-ce2952db8e42.jpg
10E;129512;https://cards.scryfall.io/large/front/c/6/c68d2204-e771-427a-a840-98f6150f648c.jpg
10E;135258;https://cards.scryfall.io/large/front/1/e/1e22d287-274e-4222-9ed7-3e609a84ac07.jpg
10E;129633;https://cards.scryfall.io/large/front/7/a/7a79bb42-a4c4-46c6-a5ed-43bbf028a7f0.jpg
10E;129754;https://cards.scryfall.io/large/front/f/6/f6497c73-4bbb-4923-8151-8234c98ca6d4.jpg
10E;106531;https://cards.scryfall.io/large/front/6/9/69df4707-09c5-48e7-9681-0cf7960aeeb1.jpg
10E;135259;https://cards.scryfall.io/large/front/f/1/f1d9cfce-1507-4cdf-9d58-6ebaf44e72e3.jpg
10E;129513;https://cards.scryfall.io/large/front/c/3/c38fd8f5-6e12-4675-99bb-b493af6a9e52.jpg
10E;129755;https://cards.scryfall.io/large/front/f/6/f6497c73-4bbb-4923-8151-8234c98ca6d4.jpg
10E;130369;https://cards.scryfall.io/large/front/8/2/82e4e1b9-d93e-443e-91a4-69d4c9dac517.jpg
10E;135263;https://cards.scryfall.io/large/front/f/6/f698125f-3961-4295-8dcf-3227ec9f4694.jpg
10E;129624;https://cards.scryfall.io/large/front/9/a/9a557c16-2b58-45c4-9e97-cf6047a83d17.jpg
10E;106405;https://cards.scryfall.io/large/front/2/c/2c4a6ac2-bec1-4d01-8d7c-e8fd43bd9e4d.jpg
10E;135264;https://cards.scryfall.io/large/front/b/0/b0912be9-afa5-4ca9-940a-682df7f993fd.jpg
10E;106525;https://cards.scryfall.io/large/front/8/2/82419eea-a397-41df-b526-f3bea857bbbd.jpg
10E;129505;https://cards.scryfall.io/large/front/b/8/b8117171-08a7-44f6-9c14-12e8b96c7632.jpg
10E;129626;https://cards.scryfall.io/large/front/c/7/c7a7fe6e-aa5a-4be6-a730-5cfff4fb89e3.jpg
10E;135266;https://cards.scryfall.io/large/front/a/4/a4bf2a88-2771-4ea8-b448-35642e034965.jpg
10E;129627;https://cards.scryfall.io/large/front/f/a/fa9d9e2d-6176-4593-b34a-c892a7b34695.jpg
10E;129748;https://cards.scryfall.io/large/front/6/1/6194fab1-c185-4df5-8900-37d28ffae545.jpg
10E;129628;https://cards.scryfall.io/large/front/a/b/aba629ab-a322-4a7c-b6e5-477ca1b709bf.jpg
10E;130370;https://cards.scryfall.io/large/front/f/7/f7a1aa93-26d1-40b0-82d8-414f56a36337.jpg
10E;135260;https://cards.scryfall.io/large/front/a/7/a7a42c38-6129-4e6e-9e27-e2c812ce6f45.jpg
10E;129629;https://cards.scryfall.io/large/front/7/9/792e773b-5feb-407f-a162-f35d6e693cca.jpg
10E;135261;https://cards.scryfall.io/large/front/8/2/82c5272d-df5b-4c21-9bff-4d6245b8d2a6.jpg
10E;129509;https://cards.scryfall.io/large/front/f/1/f136c6af-fda0-4c4a-a67b-f431e4e51385.jpg
10E;135262;https://cards.scryfall.io/large/front/6/8/6830b73b-1def-4d34-902d-966ecdbc7717.jpg
10E;130374;https://cards.scryfall.io/large/front/4/0/406f7fef-00f0-4ca5-ada4-c4a760e68467.jpg
10E;130373;https://cards.scryfall.io/large/front/7/4/74adb3f7-2453-4133-a08b-4a2b1dc714b9.jpg
10E;129740;https://cards.scryfall.io/large/front/5/f/5fe5fe13-b57d-4514-89e6-79909474f7e8.jpg
10E;130494;https://cards.scryfall.io/large/front/d/5/d5c47cac-679f-4b48-977f-2fa149a6c3c3.jpg
10E;135267;https://cards.scryfall.io/large/front/d/d/dd07ac98-f705-485e-8336-86f7cafd9055.jpg
10E;130378;https://cards.scryfall.io/large/front/9/d/9dad8247-1970-4dfb-aad5-d683160ab1b9.jpg
10E;129620;https://cards.scryfall.io/large/front/1/a/1a28a286-3ea0-4760-bcc4-c7e8299c298e.jpg
10E;129741;https://cards.scryfall.io/large/front/1/a/1adade15-5675-495b-a536-e531c4306d3e.jpg
10E;135268;https://cards.scryfall.io/large/front/f/d/fd164011-7a8e-44a2-8599-0a1c0878b5b5.jpg
10E;130379;https://cards.scryfall.io/large/front/5/f/5fab4a7e-ef8a-4f38-b659-5598a2ead833.jpg
10E;129742;https://cards.scryfall.io/large/front/e/8/e855e965-e01c-4203-bc5b-84646e99ac11.jpg
10E;129501;https://cards.scryfall.io/large/front/0/7/0782f78b-ff4d-4567-8606-d4f0ebb0a304.jpg
10E;129743;https://cards.scryfall.io/large/front/0/2/0221a713-2fdc-4ff0-abe3-1d340d272232.jpg
10E;129502;https://cards.scryfall.io/large/front/2/6/2602f046-5e79-4a8a-a5b1-b7c3cbb307fc.jpg
10E;129744;https://cards.scryfall.io/large/front/2/2/22d0e011-b0e3-461d-bbf2-bb1ca77b94bd.jpg
10E;130498;https://cards.scryfall.io/large/front/d/4/d447186e-62a7-4767-bb85-6439fd795350.jpg
10E;130818;https://cards.scryfall.io/large/front/a/d/ad3ca697-bdf4-41df-973d-22a0ce89ad35.jpg
10E;135274;https://cards.scryfall.io/large/front/4/0/40595366-8601-40e0-a070-fc218723270d.jpg
10E;135275;https://cards.scryfall.io/large/front/a/a/aafd4637-737d-4913-80e3-ab4bf3428680.jpg
10E;129614;https://cards.scryfall.io/large/front/d/5/d56ad1cb-c1b9-4856-8d46-55012aee4d47.jpg
10E;129735;https://cards.scryfall.io/large/front/a/9/a9cda455-34dc-45b6-aafc-825c1c42b67b.jpg
10E;135277;https://cards.scryfall.io/large/front/a/8/a8cceb7b-7166-491f-b471-8e0bc42f611e.jpg
10E;135270;https://cards.scryfall.io/large/front/1/e/1ee97c64-39ab-4967-a7e4-3fc5e793d534.jpg
10E;130381;https://cards.scryfall.io/large/front/1/f/1f6b8f09-f021-4ac8-900f-daeac527477e.jpg
10E;135271;https://cards.scryfall.io/large/front/5/6/56ea363c-ec09-4d79-aaf9-f8ff2e2a34c0.jpg
10E;129739;https://cards.scryfall.io/large/front/5/d/5d0a8d6d-8cd0-4dfe-9894-77eb60620884.jpg
10E;129619;https://cards.scryfall.io/large/front/a/5/a56df2ec-a0e3-4b45-bb44-a8ea8c03eac3.jpg
10E;135272;https://cards.scryfall.io/large/front/4/2/4239c4e8-41f3-47fd-bd01-fa0b28976e29.jpg
10E;135272t;https://cards.scryfall.io/large/front/8/a/8a73e348-5bf1-4465-978b-3f31408bade9.jpg
10E;135273;https://cards.scryfall.io/large/front/8/5/8515a993-0f9d-4ac8-8452-889f23d9d9a9.jpg
10E;130380;https://cards.scryfall.io/large/front/a/a/aa052041-14db-4a3f-86ad-683c1f162cd7.jpg
10E;130385;https://cards.scryfall.io/large/front/d/8/d8d2139e-76ea-49e2-ac43-6d9cc51ca09f.jpg
10E;130386;https://cards.scryfall.io/large/front/4/c/4c00aa95-3ef3-4639-bda2-6593515f68ae.jpg
10E;130384;https://cards.scryfall.io/large/front/e/3/e3a830f8-b508-431e-aadc-36330dcfe5db.jpg
10E;129730;https://cards.scryfall.io/large/front/0/d/0dcdd2db-1a4b-48dd-94cf-bd719ff40da9.jpg
10E;135278;https://cards.scryfall.io/large/front/6/1/6172980e-5464-4a9a-8919-9da86261d0c4.jpg
10E;135279;https://cards.scryfall.io/large/front/3/2/3233db3e-ec30-4be5-867d-81855652a8b0.jpg
10E;129731;https://cards.scryfall.io/large/front/d/6/d62ea973-7799-4179-9d36-60e2287feae7.jpg
10E;129610;https://cards.scryfall.io/large/front/8/5/85a9c5c4-47d1-4b87-8cbd-2212ee6c5887.jpg
10E;129732;https://cards.scryfall.io/large/front/3/3/334ad39a-4088-4530-8f3c-d34e7cc99fae.jpg
10E;130387;https://cards.scryfall.io/large/front/1/0/102f139d-1baf-4ca6-a940-70b7efdc29f2.jpg
10E;129733;https://cards.scryfall.io/large/front/1/d/1da47bd4-58b6-4ef3-bd42-caf947e38645.jpg
10E;134748;https://cards.scryfall.io/large/front/1/8/185949ab-55d0-439f-b25b-1f525e3eddf7.jpg
10E;134749;https://cards.scryfall.io/large/front/8/b/8bee0d51-f4a1-4a3a-9ccd-540c3afe62d0.jpg
10E;135280;https://cards.scryfall.io/large/front/5/2/52284689-f2e0-442d-80d0-9e766759e2bc.jpg
10E;106504;https://cards.scryfall.io/large/front/6/a/6aa50126-f6ec-4917-ac45-4b1f8f23ca09.jpg
10E;129724;https://cards.scryfall.io/large/front/a/1/a1570397-0efa-4b31-a7fd-bdf4dcf690a1.jpg
10E;129604;https://cards.scryfall.io/large/front/1/5/15f573db-f4f8-4311-ba47-234e5171da3d.jpg
10E;129726;https://cards.scryfall.io/large/front/6/5/658b2f11-7420-4fa7-98f0-4f4be2093355.jpg
10E;129606;https://cards.scryfall.io/large/front/b/7/b74648fc-587c-4d20-9432-58465bd7dca9.jpg
10E;135281;https://cards.scryfall.io/large/front/d/a/da70e601-ec60-434e-af9e-eb0bf2a580e2.jpg
10E;129607;https://cards.scryfall.io/large/front/b/7/b74648fc-587c-4d20-9432-58465bd7dca9.jpg
10E;135282;https://cards.scryfall.io/large/front/6/6/66d39834-a8d4-4ac4-b64b-dab1e9d472ac.jpg
10E;129608;https://cards.scryfall.io/large/front/b/7/b74648fc-587c-4d20-9432-58465bd7dca9.jpg
10E;129609;https://cards.scryfall.io/large/front/b/7/b74648fc-587c-4d20-9432-58465bd7dca9.jpg
10E;4143881t;https://cards.scryfall.io/large/front/8/a/8a73e348-5bf1-4465-978b-3f31408bade9.jpg
2ED;829;https://cards.scryfall.io/large/front/0/5/05d7bed4-950a-4a4e-b79a-50e4aa416fe9.jpg
2ED;830;https://cards.scryfall.io/large/front/d/f/df2c5d5c-f1c9-4639-bf72-3f6bde554864.jpg
2ED;831;https://cards.scryfall.io/large/front/8/3/8352e8b6-c947-49f3-a653-a6af65d3e9c3.jpg
2ED;832;https://cards.scryfall.io/large/front/9/4/9404e779-2065-4c4f-95d1-6997c7fea156.jpg
2ED;833;https://cards.scryfall.io/large/front/f/0/f0cd79e9-1b61-4ad3-8f6d-cb5d3f60ef8e.jpg
2ED;834;https://cards.scryfall.io/large/front/2/d/2d636573-287d-4f6f-93b0-12ddd8f3e6d1.jpg
2ED;835;https://cards.scryfall.io/large/front/4/0/402e84fb-7c77-4491-9ece-c2d9b8506ece.jpg
2ED;836;https://cards.scryfall.io/large/front/1/7/1704d11c-569c-4b4e-bbe0-df42af98c4fc.jpg
2ED;837;https://cards.scryfall.io/large/front/2/e/2ea3db44-85c5-4201-a5c9-ec14a9d244d6.jpg
2ED;838;https://cards.scryfall.io/large/front/1/e/1eea1199-6b07-430c-b100-c5825a23d8b0.jpg
2ED;839;https://cards.scryfall.io/large/front/c/1/c19c60f7-92b7-4f84-b2c3-64e3d00dcb63.jpg
2ED;840;https://cards.scryfall.io/large/front/1/0/108ce265-1b3a-484a-9b0c-cab1094d1521.jpg
2ED;841;https://cards.scryfall.io/large/front/4/c/4cc60529-401b-481a-b65c-ad791153afd7.jpg
2ED;842;https://cards.scryfall.io/large/front/9/8/98a1c689-cd8b-4a80-ad6d-e4ff5933f5e7.jpg
2ED;843;https://cards.scryfall.io/large/front/9/e/9efb29d2-550f-4ede-b024-7b0e15c2e986.jpg
2ED;844;https://cards.scryfall.io/large/front/4/5/45bf4297-ccf4-4fa0-b7ce-5aaebca50813.jpg
2ED;845;https://cards.scryfall.io/large/front/4/b/4b9933e3-2267-4534-a1c6-c463e767480a.jpg
2ED;846;https://cards.scryfall.io/large/front/d/7/d7604388-752a-463d-95cd-486752a4bd04.jpg
2ED;847;https://cards.scryfall.io/large/front/7/3/73636b95-103d-43c8-bc96-63fad0da34dd.jpg
2ED;848;https://cards.scryfall.io/large/front/3/d/3d79940b-9384-4009-8b74-3d56a2c5a8a5.jpg
2ED;849;https://cards.scryfall.io/large/front/7/3/73f6058a-9292-4474-a794-7161ec9a99f0.jpg
2ED;850;https://cards.scryfall.io/large/front/c/2/c2b47221-c468-4b77-89c5-79a06443ef81.jpg
2ED;851;https://cards.scryfall.io/large/front/a/3/a38b2f1c-a69b-467a-a749-d7fbc1fb6dbb.jpg
2ED;852;https://cards.scryfall.io/large/front/9/a/9a7d92de-d663-4919-a23f-38389ba5593e.jpg
2ED;853;https://cards.scryfall.io/large/front/f/2/f25cea1b-22c0-4323-8119-0ca627426aa7.jpg
2ED;854;https://cards.scryfall.io/large/front/d/5/d5726f8d-4467-4ab9-8931-432c0cefcbf4.jpg
2ED;855;https://cards.scryfall.io/large/front/c/9/c9aa32e2-aeb0-4104-8603-a56bd8fc0953.jpg
2ED;856;https://cards.scryfall.io/large/front/e/7/e7e9714d-072b-4237-8371-5ce2709c878f.jpg
2ED;857;https://cards.scryfall.io/large/front/7/f/7ff95a24-86e9-4302-bd90-89ca96164032.jpg
2ED;858;https://cards.scryfall.io/large/front/3/0/309cd081-13bb-428b-b561-60b7a81c0f1d.jpg
2ED;859;https://cards.scryfall.io/large/front/9/2/9254b0be-d350-41c1-8ed9-41a22525adf9.jpg
2ED;860;https://cards.scryfall.io/large/front/1/9/19272824-a0a4-4352-8904-a185516c95e1.jpg
2ED;861;https://cards.scryfall.io/large/front/b/d/bd89c79a-668e-4f3c-b248-6f067e6fca65.jpg
2ED;862;https://cards.scryfall.io/large/front/0/3/03d818b4-4722-4035-a2bc-ebc4c8c90ec0.jpg
2ED;863;https://cards.scryfall.io/large/front/6/0/609f6e06-daaa-4b15-a167-dc3ed6ce33cc.jpg
2ED;864;https://cards.scryfall.io/large/front/7/f/7f83f4fa-9c22-4bcb-8de0-f40f208128d1.jpg
2ED;865;https://cards.scryfall.io/large/front/d/d/ddb92543-e601-4575-8e17-84ec0b1edd66.jpg
2ED;866;https://cards.scryfall.io/large/front/7/2/7281e17d-a6e0-4e0e-8ee6-c6d9dec54231.jpg
2ED;867;https://cards.scryfall.io/large/front/3/d/3da61fc1-6201-4823-975f-2d4d9f7f3193.jpg
2ED;868;https://cards.scryfall.io/large/front/1/9/1941cf19-b1f6-4148-a1de-6d03531f2f1c.jpg
2ED;869;https://cards.scryfall.io/large/front/5/0/50fc5b10-6215-48a9-8993-b61681f61186.jpg
2ED;870;https://cards.scryfall.io/large/front/8/d/8d693da0-039d-462b-a5cb-d2bb179df65e.jpg
2ED;871;https://cards.scryfall.io/large/front/0/4/0437a9e4-df29-4fbb-8c99-05e5d30a18e3.jpg
2ED;872;https://cards.scryfall.io/large/front/8/e/8e4c578c-1c36-4c29-86a5-7a664ffe34d0.jpg
2ED;873;https://cards.scryfall.io/large/front/7/7/77cbc0fa-d5b8-412a-bdca-7f62d8d1ce1e.jpg
2ED;874;https://cards.scryfall.io/large/front/e/5/e57404bc-44ba-4909-87da-f4a71673168d.jpg
2ED;691;https://cards.scryfall.io/large/front/e/f/ef5b8140-a157-4c20-a428-fa7250ab34e1.jpg
2ED;692;https://cards.scryfall.io/large/front/2/d/2dd41293-d7c8-4422-9f0c-b3e96350f5c9.jpg
2ED;693;https://cards.scryfall.io/large/front/c/a/caf1ee51-2852-44c0-a5d4-d0e415381738.jpg
2ED;694;https://cards.scryfall.io/large/front/4/2/42d1579e-a587-4397-bd9a-cda52fcf6a1b.jpg
2ED;695;https://cards.scryfall.io/large/front/3/d/3dbeef5c-f973-480b-a148-28de397b610f.jpg
2ED;696;https://cards.scryfall.io/large/front/b/c/bcf09714-89cf-4feb-b941-74f791bbdf6e.jpg
2ED;697;https://cards.scryfall.io/large/front/0/7/076d132a-fa3d-464b-b5f9-a12e46c9f2df.jpg
2ED;698;https://cards.scryfall.io/large/front/d/d/dde40c1f-5ccc-435b-ac35-62eb58ffeea2.jpg
2ED;699;https://cards.scryfall.io/large/front/7/c/7c666b4b-c4ff-40ca-9d16-c76aafebaa83.jpg
2ED;700;https://cards.scryfall.io/large/front/1/f/1f9e4aa8-4ca7-4893-81d7-98205246f357.jpg
2ED;701;https://cards.scryfall.io/large/front/6/1/6123f833-236d-4c61-b543-4ac662759336.jpg
2ED;702;https://cards.scryfall.io/large/front/5/0/5083317e-8536-41e3-a441-8e6be4d63d50.jpg
2ED;703;https://cards.scryfall.io/large/front/5/4/5460051e-07fc-4818-82fd-7c424334b7bf.jpg
2ED;704;https://cards.scryfall.io/large/front/d/e/de833d23-2abd-42c3-a38f-f16813aaee4e.jpg
2ED;705;https://cards.scryfall.io/large/front/2/4/24b4c4c9-84c1-484c-9f67-1f460585d45c.jpg
2ED;706;https://cards.scryfall.io/large/front/6/4/64641b90-c72e-4eab-9b99-330786739ab9.jpg
2ED;707;https://cards.scryfall.io/large/front/f/a/fa161987-2dd1-4efe-b934-acbd93653169.jpg
2ED;708;https://cards.scryfall.io/large/front/7/a/7abc2b06-3613-4e42-bf51-d340d1e70a78.jpg
2ED;709;https://cards.scryfall.io/large/front/6/6/66d5effc-dc31-485c-91c0-e9a8e2b098af.jpg
2ED;710;https://cards.scryfall.io/large/front/7/4/743e0f1e-55ab-429a-b9f1-769b008ad06a.jpg
2ED;711;https://cards.scryfall.io/large/front/a/b/ab8019a6-0d62-4145-8a4d-87205d3cb9d6.jpg
2ED;712;https://cards.scryfall.io/large/front/e/8/e8244a80-3d9a-4392-ac62-739b3e330638.jpg
2ED;713;https://cards.scryfall.io/large/front/c/5/c521f86e-f1bb-4e63-ab12-5ecebba2701b.jpg
2ED;714;https://cards.scryfall.io/large/front/c/d/cd480428-de3e-4e98-8483-684f0572c400.jpg
2ED;715;https://cards.scryfall.io/large/front/d/6/d6119988-4797-4993-a75f-e7015c2c6354.jpg
2ED;716;https://cards.scryfall.io/large/front/4/3/436fd628-c545-4cbf-8100-4e6aa8475868.jpg
2ED;717;https://cards.scryfall.io/large/front/f/0/f0313c44-d4ca-4021-866a-3d5cf58b0e76.jpg
2ED;718;https://cards.scryfall.io/large/front/4/c/4cfb5638-4502-44ed-b54c-27276d45d1ad.jpg
2ED;719;https://cards.scryfall.io/large/front/8/a/8a1dff82-de5c-4b1d-b87f-6ddb4551f820.jpg
2ED;720;https://cards.scryfall.io/large/front/b/3/b36e0fba-f6a4-4400-b685-3178431c292f.jpg
2ED;721;https://cards.scryfall.io/large/front/a/f/af430730-2ce8-45c3-b1da-9745fc792d71.jpg
2ED;722;https://cards.scryfall.io/large/front/0/c/0c907ef4-a2cf-4e7a-acf6-f187308ff303.jpg
2ED;723;https://cards.scryfall.io/large/front/d/1/d1349af8-a709-4535-b532-eb769289906d.jpg
2ED;724;https://cards.scryfall.io/large/front/9/e/9ec03950-80f7-4783-9b65-f2538436c9be.jpg
2ED;725;https://cards.scryfall.io/large/front/5/9/5902c2aa-c77c-4c6a-9a1e-77cb9bb53aa1.jpg
2ED;726;https://cards.scryfall.io/large/front/0/4/04a1a6f4-a73b-4593-b14e-8c87f94debc1.jpg
2ED;727;https://cards.scryfall.io/large/front/b/8/b8859cf0-e4c3-4044-9674-d0703646d72e.jpg
2ED;728;https://cards.scryfall.io/large/front/a/d/ade7d00d-4e7b-46e9-ace1-63f628a589fc.jpg
2ED;729;https://cards.scryfall.io/large/front/0/1/01bda3d7-122a-48a0-bab3-676c4a557b74.jpg
2ED;730;https://cards.scryfall.io/large/front/b/a/ba01195b-05a0-4de7-807e-934e71feb8c7.jpg
2ED;731;https://cards.scryfall.io/large/front/0/a/0a681487-951d-4ff1-ab08-bc173ea022e8.jpg
2ED;732;https://cards.scryfall.io/large/front/4/0/408ec348-183b-43de-abac-7ae9e3843c10.jpg
2ED;733;https://cards.scryfall.io/large/front/6/d/6d7c78a4-e3db-42bf-8365-d7a08c26f4a9.jpg
2ED;734;https://cards.scryfall.io/large/front/d/6/d672107f-e274-4a0e-888a-c2aa59a2fab5.jpg
2ED;735;https://cards.scryfall.io/large/front/f/9/f97f5b6e-7997-498a-9b27-ac2873f425dd.jpg
2ED;736;https://cards.scryfall.io/large/front/c/4/c498c898-1671-4632-b69a-0e1e9b8d05b8.jpg
2ED;645;https://cards.scryfall.io/large/front/0/f/0fc3ed63-96ee-420c-bde1-e0c904059931.jpg
